WEEK_NUMBER,WORK_LOCATION,SHIFT_TIME,DEPARTMENT_GROUP,WEEKLY_ATTENDANCE_RATE,FOUR_WEEK_ROLLING_AVG,SIX_WEEK_ROLLING_AVG,EXPONENTIAL_SMOOTHING_0_2,EXPONENTIAL_SMOOTHING_0_4,EXPONENTIAL_SMOOTHING_0_6,EXPONENTIAL_SMOOTHING_0_8,EXPONENTIAL_SMOOTHING_1
2025-W06,TX Grand Prairie Post and Paddock,PM,Production,82.29,78.747203579,78.952042629,81.206941358,81.369978951,82.73626037,84.085549265,84.946236559
2025-W06,TX Irving,PM,Production,82.06,81.92327023,83.496900826,84.36993309,84.039389695,84.477547001,84.934265899,85.02994012
2025-W06,NJ Newark Lister Ave,AM,Quality,100.58,75.729288215,76.424050633,78.770936715,78.487900511,79.529840696,80.035015309,78.974358974
2025-W06,AZ Phoenix,PM,Warehouse,103.61,78.18627451,76.677852349,80.696848973,80.922993959,83.260256055,84.91908608,85.416666667
2025-W06,NJ Swedesboro Commerce Blvd,PM,Warehouse,89.36,64.435146444,67.042253521,69.812788694,65.250503485,63.325984787,61.514280154,59.322033898
2025-W06,TX Grand Prairie Post and Paddock,AM,Shipping,107.14,65.806451613,68.72246696,71.6250279,66.55616274,65.126038269,65.40093945,66.666666667
2025-W06,NJ Swedesboro Commerce Blvd,AM,Shipping,112.5,77.372262774,79.60199005,80.289173925,79.307981925,79.664131665,79.444195191,78.125
2025-W05,TX Irving,PM,Warehouse,107.73,75.885167464,82.204515272,84.847391607,84.879492117,89.361555537,95.773202035,102.597402597
2025-W05,NJ Swedesboro Commerce Blvd,PM,Shipping,95.45,79.120879121,82.222222222,82.930419466,83.344655399,86.225222338,90.396044644,95.454545455
2025-W05,AZ Phoenix,PM,Shipping,102.78,76.237623762,80.227272727,82.344932575,81.953383204,83.868244313,85.684661346,86.111111111
2025-W05,AZ Phoenix,PM,Production,83.11,78.658101356,81.426648721,81.144336652,80.328386327,80.576872605,81.629242533,82.719546742
2025-W05,TX Grand Prairie Post and Paddock,PM,Shipping,75,51.515151515,65.306122449,65.23394164,59.450456252,59.327488515,62.519569079,66.666666667
2025-W05,AZ Phoenix,AM,Warehouse,85.12,73.224043716,76.133209991,77.7273288,76.366089459,78.181837614,81.711689242,86.666666667
2025-W05,TX Grand Prairie Post and Paddock,AM,Production,89.65,82.210834553,84.005833738,83.913781787,83.132220523,83.238735501,84.212774836,86
2025-W05,NJ Newark Lister Ave,PM,Shipping,81.59,70.072992701,73.736536868,75.406041339,76.523241053,79.711430397,83.339149895,86.597938144
2025-W05,TX Irving,PM,Quality,109.91,77.189409369,80.653950954,81.960006822,83.421714835,86.974739772,90.730999595,93.636363636
2025-W05,TX Irving,PM,Production,80.87,81.558935361,84.067085954,84.135182566,83.15167508,83.452062571,84.484848129,85.804416404
2025-W05,NJ Newark Lister Ave,AM,Production,89.86,83.940520446,86.175450375,86.623123173,85.363208006,85.783307306,87.270369025,89.644012945
2025-W05,NJ Swedesboro Commerce Blvd,AM,Warehouse,77.01,77.211796247,81.454545455,81.436224077,79.66731074,79.630218257,80.29056301,80.952380952
2025-W05,CO Aurora,AM,Quality,97.5,73.913043478,77.289377289,78.713548255,77.37758718,78.52612126,80.61971276,82.926829268
2025-W05,AZ Phoenix,AM,Shipping,90.38,75.339366516,78.473282443,79.549096364,78.137089093,79.514668949,81.948785727,84.615384615
2025-W05,CO Aurora,PM,Production,87.74,84.269662921,85.931558935,86.204720354,84.459655815,84.638660158,86.333741661,89.380530973
2025-W05,NJ Swedesboro Commerce Blvd,AM,Production,85.79,84.748777234,85.286389911,85.971664112,85.26091619,84.72825799,83.714711653,81.592039801
2025-W05,NJ Newark Lister Ave,AM,Quality,88.61,74.507531866,78.029710711,78.724187109,78.188670614,80.313995048,84.151457485,89.175257732
2025-W05,TX Irving,AM,Warehouse,90.09,74.44561774,79.757662153,79.673942529,75.638997512,73.632042356,72.526826008,71.627906977
2025-W05,TX Grand Prairie Post and Paddock,AM,Warehouse,81.67,64.658634538,70.637119114,72.478909636,69.46213113,69.430094313,69.598547065,68.333333333
2025-W05,TX Irving,PM,Shipping,106,76.129032258,79.090909091,82.740542918,83.10705969,86.879034833,91.603920958,96.629213483
2025-W05,TX Irving,AM,Shipping,100.76,79.439252336,80.744544288,82.560694963,82.663600627,84.592261859,87.128517197,89.763779528
2025-W05,NJ Swedesboro Commerce Blvd,AM,Shipping,89.29,75.912408759,78.606965174,80.807814346,80.057242406,81.873410398,84.592273983,87.5
2025-W05,TX Grand Prairie Post and Paddock,AM,Shipping,75,66.451612903,71.365638767,72.813638598,66.486249021,62.915150752,60.456689206,58.333333333
2025-W05,AZ Phoenix,AM,Quality,88.35,76.267281106,78.996865204,81.368134105,80.170401355,82.32671208,85.814729373,90
2025-W05,NJ Newark Lister Ave,PM,Warehouse,79.88,70.273972603,75.302889096,76.502934648,74.83118281,75.920445426,77.904328123,79.754601227
2025-W05,CO Aurora,AM,Warehouse,89.58,73,76.923076923,78.257110518,77.278256124,78.922865827,81.651168633,84.444444444
2025-W05,CO Aurora,PM,Shipping,81.25,80.882352941,81,80.590596839,80.816424368,81.217844683,81.481938895,81.25
2025-W05,NJ Swedesboro Commerce Blvd,PM,Quality,89.71,68.75,74.109263658,75.410681213,74.36328574,77.009900654,81.031954568,85.294117647
2025-W05,AZ Phoenix,PM,Warehouse,92.71,71.81372549,76.14213198,79.567365834,78.061019098,80.157865687,82.977814311,85.416666667
2025-W05,NJ Newark Lister Ave,AM,Shipping,92.19,76.220053239,79.379562044,80.034286647,79.302000133,80.871500788,83.775596866,87.924528302
2025-W05,CO Aurora,PM,Quality,81.25,80.882352941,83.838383838,80.449993684,82.016679146,82.054063334,81.486457628,81.25
2025-W05,NJ Newark Lister Ave,PM,Quality,95.1,76.52027027,78.983050847,80.264043589,81.074701546,83.192749559,85.297642251,86.896551724
2025-W05,AZ Phoenix,AM,Production,81.92,82.669380634,84.749754661,84.330024207,83.335545063,83.59628728,85.133787628,87.995469989
2025-W05,TX Grand Prairie Post and Paddock,PM,Production,83.84,76.445698166,77.989949749,79.772004756,78.110622561,78.677126347,80.134370374,82.186234818
2025-W05,TX Irving,AM,Production,84.65,78.881454795,82.984500509,83.216028687,80.583305367,80.137673092,80.856757148,82.136986301
2025-W05,CO Aurora,AM,Shipping,91.67,88.235294118,86.666666667,88.409516555,90.733713408,93.64028875,96.73589525,100
2025-W05,NJ Swedesboro Commerce Blvd,PM,Warehouse,76.47,65.271966527,70.111731844,72.36420148,69.189295824,69.412141223,70.563218413,71.428571429
2025-W05,CO Aurora,PM,Warehouse,81.25,73.913043478,79.207920792,81.205371954,81.915312047,85.42507273,89.773424206,93.75
2025-W05,TX Grand Prairie Post and Paddock,PM,Warehouse,67.5,60.526315789,72.027972028,71.825180465,68.032961834,67.108231602,66.010453291,62.5
2025-W05,NJ Swedesboro Commerce Blvd,PM,Production,88.52,80.852417303,83.333333333,84.847226753,82.529668917,82.462473002,84.391247272,89.108910891
2025-W05,CO Aurora,AM,Production,85.53,89.450867052,89.72667295,89.941256714,90.316571255,91.182990001,92.544998497,94.466403162
2025-W05,AZ Phoenix,PM,Quality,82.35,64.139941691,70.450097847,73.093225381,69.586791586,70.842750943,74.024400535,77.631578947
2025-W05,NJ Swedesboro Commerce Blvd,AM,Quality,85.71,71.428571429,74.468085106,78.14777184,76.79181735,79.015548093,82.700611218,86.842105263
2025-W05,NJ Newark Lister Ave,AM,Warehouse,95.29,79.72027972,81.060154854,81.774122658,81.78741615,83.102603598,85.020638484,87.307692308
2025-W05,TX Irving,AM,Quality,93.55,77.173913043,81.572481572,81.11545111,77.776574593,75.891702328,74.192688707,72.222222222
2025-W05,NJ Newark Lister Ave,PM,Production,90.72,80.820995962,82.126617698,83.148149371,82.460218204,83.387553727,85.422418709,88.590956887
2025-W04,CO Aurora,PM,Quality,68.75,83.823529412,79.797979798,80.257762136,82.483413927,83.103881918,82.274704456,80
2025-W04,TX Grand Prairie Post and Paddock,AM,Production,85.2,83.273766976,83.404054691,83.488996807,81.59404503,80.067378505,79.026385918,78.341013825
2025-W04,TX Irving,AM,Production,91.85,81.309436723,83.78793246,83.552059677,79.316084801,76.721905634,75.503566503,75.118608329
2025-W04,TX Grand Prairie Post and Paddock,PM,Production,84.95,74.833333333,78.104575163,78.870963221,74.286026063,72.14796492,71.22318976,70.817120623
2025-W04,NJ Swedesboro Commerce Blvd,PM,Quality,70.59,67.708333333,70.54631829,72.983486373,67.529893638,65.635728395,65.581892547,66.666666667
2025-W04,AZ Phoenix,AM,Quality,83.33,73.963133641,76.352395672,79.40690659,74.302240126,72.243766427,71.391725529,70.94017094
2025-W04,CO Aurora,AM,Warehouse,85.11,73.399014778,76.14379085,76.907105004,73.135517768,71.827200915,72.158322307,73.58490566
2025-W04,NJ Newark Lister Ave,PM,Quality,91.33,76.949152542,77.35426009,78.652664381,77.347510783,77.941552364,79.338448898,80.891719745
2025-W04,CO Aurora,AM,Production,85.04,87.967479675,88.410931174,88.240516917,86.208348733,84.515771215,83.437142092,82.897384306
2025-W04,CO Aurora,AM,Quality,81.4,74.331550802,77.173913043,77.775482461,74.18461519,72.940941453,72.891836216,73.469387755
2025-W04,TX Grand Prairie Post and Paddock,AM,Warehouse,81.67,67.346938776,71.508379888,73.527522524,70.188926642,70.982999591,74.354971211,79.365079365
2025-W04,CO Aurora,AM,Shipping,91.67,86.274509804,82.666666667,85.633111536,84.978274432,84.888392549,84.794048602,84.615384615
2025-W04,CO Aurora,PM,Production,87.5,84.431137725,85.915492958,85.209262494,80.270326142,76.222919091,73.650911337,72.65625
2025-W04,TX Grand Prairie Post and Paddock,AM,Shipping,66.67,71.612903226,75.330396476,76.24950896,71.47489924,69.089335514,68.0401262,67.5
2025-W04,TX Irving,AM,Shipping,104.65,78.383458647,79.404145078,80.816259417,78.226956761,77.531822415,77.703726061,78.321678322
2025-W04,NJ Newark Lister Ave,AM,Production,84.53,84.096628083,85.779735683,85.788187338,82.455441984,80.243411652,78.619413196,77.341986456
2025-W04,AZ Phoenix,AM,Warehouse,83.23,72.395128552,72.794117647,75.716659517,70.403356447,67.4938709,65.485392727,63.902439024
2025-W04,TX Irving,AM,Warehouse,91.98,79.166666667,80.324400564,81.519606856,78.008982186,76.255282668,75.646046736,75.708502024
2025-W04,AZ Phoenix,AM,Production,90.67,82.431629013,83.710873147,83.405207,80.243935684,77.39219,75.022553421,73.026315789
2025-W04,NJ Swedesboro Commerce Blvd,AM,Shipping,78.13,78.102189781,75.621890547,79.220475777,75.49517325,74.287006886,74.253692593,75
2025-W04,TX Grand Prairie Post and Paddock,PM,Warehouse,87.18,68.686868687,72.354948805,73.70286585,70.998151207,72.644390236,77.305396933,83.673469388
2025-W04,TX Irving,PM,Shipping,92.86,72.084805654,75.417661098,78.391368414,72.451565645,70.605544855,70.465697418,70.786516854
2025-W04,TX Irving,AM,Quality,98.41,80.858676208,81.097560976,83.143433641,81.058888946,80.647927094,80.882561892,81.333333333
2025-W04,NJ Newark Lister Ave,AM,Shipping,85.24,75.335120643,77.228327228,78.134564141,73.971016893,71.352414605,69.140056049,66.776315789
2025-W04,NJ Newark Lister Ave,AM,Warehouse,92.97,79.739130435,79.115044248,80.502736099,78.528992425,77.645958287,77.208614097,77.049180328
2025-W04,AZ Phoenix,PM,Warehouse,85.42,72.524752475,74.61928934,78.182400123,73.511743893,73.029229964,74.316626437,76.146788991
2025-W04,AZ Phoenix,AM,Shipping,86.54,74.717832957,75.683890578,78.361721938,74.159967878,72.59407361,72.394736013,73.275862069
2025-W04,AZ Phoenix,PM,Shipping,92.11,77.257525084,79.176201373,81.394835047,79.320752169,80.763317162,84.129563442,88.607594937
2025-W04,TX Irving,PM,Warehouse,99.56,74.209012464,79.202657807,80.779430306,74.640891471,72.745456881,73.277438812,75
2025-W04,NJ Swedesboro Commerce Blvd,PM,Shipping,90.91,79.120879121,78.518518519,80.021157901,75.648654412,73.231939694,71.660855813,70.833333333
2025-W04,NJ Swedesboro Commerce Blvd,AM,Warehouse,84.27,78.989361702,80.505415162,81.546697152,78.915561616,77.929411683,78.045211944,78.787878788
2025-W04,NJ Newark Lister Ave,AM,Quality,78.97,73.028571429,75.713184271,76.384664325,71.813976303,68.954661552,67.119179422,65.789473684
2025-W04,AZ Phoenix,PM,Quality,86.25,65.242165242,69.455252918,72.110537171,65.02026921,62.360918312,62.174936271,63.440860215
2025-W04,NJ Swedesboro Commerce Blvd,PM,Production,85.28,81.626351004,83.842652796,84.438589878,80.765015347,78.497716827,77.170620455,76.353790614
2025-W04,NJ Swedesboro Commerce Blvd,AM,Quality,80.52,71.159874608,74.08993576,75.997847163,70.514779158,68.30676883,67.754057971,67.857142857
2025-W04,AZ Phoenix,PM,Production,91.87,79.666897988,81.66969147,80.792008072,78.813325395,77.527536313,77.535290839,78.779840849
2025-W04,NJ Swedesboro Commerce Blvd,AM,Production,81.48,86.176694593,86.093521676,86.605104172,86.750918011,87.619821815,88.84752598,90.233236152
2025-W04,NJ Newark Lister Ave,PM,Warehouse,84.85,71.815718157,74.953789279,75.775003967,71.983357922,71.041307448,71.693368166,73.195876289
2025-W04,NJ Newark Lister Ave,PM,Shipping,90.86,69.607843137,72.779136104,72.813616358,70.365839326,70.42854766,71.805302966,73.636363636
2025-W04,TX Grand Prairie Post and Paddock,PM,Shipping,81.25,58.208955224,65.656565657,64.907983788,55.092765015,49.233920652,46.810866279,46.666666667
2025-W04,CO Aurora,PM,Shipping,56.25,80.882352941,79,80.431369792,80.551152971,81.175065897,82.28172819,84.210526316
2025-W04,NJ Swedesboro Commerce Blvd,PM,Warehouse,59.32,67.916666667,69.647696477,72.576121291,67.82635219,66.660480202,67.430383743,69.35483871
2025-W04,NJ Newark Lister Ave,PM,Production,83.59,80.152171061,82.100721958,81.73874533,78.507918518,76.335459191,74.704721161,73.363901626
2025-W04,TX Irving,PM,Production,85.03,81.999074503,84.471867196,83.592017982,80.855763726,79.257203462,78.837400303,79.179424372
2025-W04,CO Aurora,PM,Warehouse,81.82,73.913043478,76.732673267,78.271238331,74.722481181,74.276426597,75.697053703,77.777777778
2025-W04,TX Irving,PM,Quality,99.12,74.6,77.556440903,79.436299954,77.579793171,78.536425846,81.051244539,84.210526316
2025-W03,CO Aurora,PM,Quality,81.25,85.714285714,78.723404255,80.339289072,84.569979437,88.940288407,93.652967435,100
2025-W03,NJ Newark Lister Ave,PM,Quality,86.9,76.500857633,75.791855204,78.05586984,74.823762777,73.247852276,72.839675076,73.85620915
2025-W03,NJ Newark Lister Ave,PM,Warehouse,79.75,74.860335196,75.047080979,76.47367024,71.130050223,67.729850048,65.719326699,65.174129353
2025-W03,TX Irving,AM,Production,82.14,86.202853234,86.830095188,86.499193614,83.661901377,80.653885555,78.063504335,76.374570447
2025-W03,TX Irving,AM,Warehouse,71.63,82.678002125,82.419928826,83.072007732,79.58972619,77.080569794,75.400406764,74.708171206
2025-W03,AZ Phoenix,AM,Quality,90,78.622327791,79.53125,81.693855314,76.727723601,74.325842715,73.272525354,73.043478261
2025-W03,TX Grand Prairie Post and Paddock,PM,Production,82.19,79.633401222,82.96836983,82.500616295,79.192913983,76.715853603,75.036425395,73.873873874
2025-W03,NJ Swedesboro Commerce Blvd,PM,Warehouse,71.43,70,72.506738544,73.384534283,66.788886181,62.545198774,59.653149393,58.064516129
2025-W03,NJ Newark Lister Ave,AM,Warehouse,87.31,80.700179533,79.424115177,81.452090975,79.580744749,78.575027577,77.851926579,77.491961415
2025-W03,TX Irving,PM,Shipping,96.63,75.954198473,79.145728643,80.933305193,73.944813433,70.242046735,68.765309653,69.117647059
2025-W03,AZ Phoenix,PM,Shipping,86.11,76.470588235,78.537735849,79.343389201,72.682288695,68.618167287,66.191737948,65.432098765
2025-W03,AZ Phoenix,AM,Production,88,87.801778907,87.157757497,86.740865341,86.897413168,86.658908797,86.470593009,86.413043478
2025-W03,NJ Newark Lister Ave,PM,Production,88.59,83.349684653,84.460034014,84.701016445,83.408345993,82.76074094,82.502617657,82.613908873
2025-W03,TX Grand Prairie Post and Paddock,PM,Warehouse,62.5,71.065989848,70.890410959,71.251682974,62.76067519,56.860396758,53.594004134,53.703703704
2025-W03,NJ Newark Lister Ave,AM,Shipping,87.92,80.837209302,79.546884833,81.356154146,79.300842065,78.796822319,79.173893601,80.479452055
2025-W03,NJ Newark Lister Ave,AM,Quality,89.18,78.763127188,78.332034295,79.209086285,75.985778972,73.75480434,72.336503093,71.666666667
2025-W03,NJ Swedesboro Commerce Blvd,AM,Quality,86.84,73.225806452,78.193832599,78.275864799,72.393782078,68.995193712,67.347392773,67.045454545
2025-W03,CO Aurora,PM,Shipping,81.25,80,78.350515464,79.306365686,77.723153948,75.963551477,73.556212837,70.588235294
2025-W03,TX Irving,PM,Production,85.8,85.39497079,86.121641668,85.209217397,82.784594682,79.472826012,76.283970343,73.851203501
2025-W03,TX Grand Prairie Post and Paddock,AM,Production,86,85.411942555,85.461887935,85.076128077,84.42786851,83.488318704,82.614517563,82.005899705
2025-W03,NJ Swedesboro Commerce Blvd,AM,Warehouse,80.95,82.288828338,82.472324723,82.303537936,79.00564466,76.606607117,75.079951987,74.509803922
2025-W03,TX Irving,AM,Shipping,89.76,79.174852652,80.90787717,81.512298908,78.157757084,76.270625703,75.146221882,74.647887324
2025-W03,TX Irving,PM,Warehouse,102.6,79.497487437,82.713498623,82.430826827,74.380562092,69.238737203,66.423903381,65.753424658
2025-W03,TX Irving,PM,Quality,93.64,76.782077393,78.196500673,78.174348974,72.877894322,69.562971917,67.953910442,67.938931298
2025-W03,CO Aurora,AM,Shipping,100,84,85.135135135,85.899749347,85.223979752,85.291699721,85.477175608,85.714285714
2025-W03,NJ Newark Lister Ave,AM,Production,89.64,88.007117438,88.045086298,88.657852636,86.943533746,85.83337022,85.131857593,84.846318799
2025-W03,AZ Phoenix,PM,Production,82.72,81.787858572,83.0248307,81.267383265,78.836213314,75.585502961,72.493220537,69.922879177
2025-W03,AZ Phoenix,PM,Warehouse,85.42,73.834196891,76.975945017,78.740156232,71.59312441,68.035507048,66.69104935,67.289719626
2025-W03,TX Irving,AM,Quality,72.22,83.828996283,82.147315855,83.645608484,80.858431211,79.542742019,78.981275529,79.310344828
2025-W03,CO Aurora,PM,Warehouse,93.75,76.119402985,78.282828283,78.402811777,72.597128542,68.966359329,67.555101273,68.421052632
2025-W03,NJ Swedesboro Commerce Blvd,PM,Production,89.11,84.701114488,86.31899763,86.59264018,84.250158463,82.557351937,81.444030664,80.805687204
2025-W03,CO Aurora,AM,Warehouse,84.44,76.119402985,78.032786885,77.766834852,72.825136436,69.130339989,66.433144194,64.814814815
2025-W03,NJ Swedesboro Commerce Blvd,AM,Production,81.59,84.584253127,85.385756677,85.712482161,84.272222808,83.18255227,82.302251717,81.722319859
2025-W03,NJ Newark Lister Ave,PM,Shipping,86.6,70.617906683,71.81372549,72.594723786,68.037579756,65.3803854,64.354404913,65.178571429
2025-W03,AZ Phoenix,PM,Quality,77.63,70.760233918,73.320158103,74.44258558,66.148876713,60.660807078,56.983626174,54.838709677
2025-W03,TX Grand Prairie Post and Paddock,PM,Shipping,66.67,69.117647059,71,68.966761845,59.880452271,52.373194605,47.261490045,45
2025-W03,NJ Swedesboro Commerce Blvd,PM,Quality,85.29,73.381294964,73.414634146,74.730932728,68.138999367,64.051849196,61.253138448,59.74025974
2025-W03,CO Aurora,AM,Production,94.47,90.616621984,90.717539863,90.479797697,90.845333216,90.900621903,90.740314025,90.178571429
2025-W03,NJ Swedesboro Commerce Blvd,PM,Shipping,95.45,82.02247191,78.947368421,82.357412185,79.078359315,77.052562124,75.145161612,73.913043478
2025-W03,TX Grand Prairie Post and Paddock,AM,Shipping,58.33,75.496688742,79.63800905,78.588164023,74.213490551,71.462510341,70.117565407,69.76744186
2025-W03,CO Aurora,PM,Production,89.38,90.526315789,89.852008457,90.189534717,90.725147785,90.866978771,90.122143329,85.714285714
2025-W03,NJ Swedesboro Commerce Blvd,AM,Shipping,87.5,77.443609023,78.172588832,80.365968104,75.844636632,73.186963847,71.268462969,70.27027027
2025-W03,AZ Phoenix,AM,Shipping,84.62,78.390804598,78.173374613,79.706562152,74.776510081,71.548342931,68.886618607,66.666666667
2025-W03,CO Aurora,AM,Quality,82.93,77.049180328,76.838235294,78.940016976,74.686994915,72.125705129,70.572477862,70
2025-W03,TX Grand Prairie Post and Paddock,AM,Warehouse,68.33,68.907563025,71.50997151,71.952536143,63.92646805,58.685000536,55.567411902,54.285714286
2025-W03,AZ Phoenix,AM,Warehouse,86.67,77.215189873,77.207977208,79.118333445,75.338133032,73.50547825,72.400377041,71.875
2025-W02,TX Irving,PM,Shipping,70.79,78.625954198,83.20802005,83.967162747,77.314930988,72.029547171,67.264127803,62.5
2025-W02,NJ Swedesboro Commerce Blvd,AM,Warehouse,78.79,82.719546742,84.28030303,84.580771528,82.483144233,80.255005775,77.726292455,75
2025-W02,TX Irving,AM,Quality,81.33,81.523809524,83.121827411,84.829776761,81.996313789,79.927571599,77.527244789,74.809160305
2025-W02,AZ Phoenix,PM,Production,78.78,85.605006954,85.298133819,84.015714396,85.375321576,85.65464362,85.600939687,85.460992908
2025-W02,TX Grand Prairie Post and Paddock,AM,Production,78.34,85.385756677,86.556259133,85.808760489,86.098919026,85.898106587,85.347485355,84.300341297
2025-W02,CO Aurora,PM,Quality,80,74.603174603,73.404255319,75.349420544,74.141238869,72.23171441,68.211837582,62.5
2025-W02,AZ Phoenix,PM,Shipping,88.61,80.505415162,82.75862069,83.576366536,78.373154925,74.1608476,69.686112863,64.788732394
2025-W02,TX Grand Prairie Post and Paddock,AM,Warehouse,79.37,74.666666667,77.744807122,77.526159226,71.974544343,66.930208249,61.975191388,57.142857143
2025-W02,NJ Swedesboro Commerce Blvd,PM,Quality,66.67,74.721189591,77.749360614,79.138345089,74.596312013,71.42246061,68.116089331,64.705882353
2025-W02,CO Aurora,AM,Warehouse,73.58,79.899497487,81.78807947,81.229159051,78.678886164,76.332187764,73.696297368,70.833333333
2025-W02,AZ Phoenix,PM,Quality,63.44,75.304878049,79.838709677,79.817886081,74.637533269,70.561559577,66.765610327,62.962962963
2025-W02,NJ Newark Lister Ave,AM,Quality,65.79,79.613992762,81.78913738,81.392357218,79.343056268,77.443689473,75.517083326,73.631840796
2025-W02,AZ Phoenix,AM,Production,73.03,86.780104712,87.685243164,86.811781345,87.1975717,87.008774085,86.691581244,86.375661376
2025-W02,CO Aurora,AM,Quality,73.47,80.225988701,80.827067669,81.472830949,78.223436053,75.740109789,73.172686263,70.454545455
2025-W02,NJ Swedesboro Commerce Blvd,AM,Production,90.23,85.969835146,86.31134069,86.490983456,85.670987508,85.066266541,84.401761289,83.445945946
2025-W02,NJ Newark Lister Ave,PM,Warehouse,73.2,78.311499272,78.185328185,79.745412158,75.762146014,72.213933696,68.270123326,63.953488372
2025-W02,AZ Phoenix,AM,Quality,70.94,78.795180723,82.75862069,84.026606692,79.455949561,76.490240571,74.307488459,72.549019608
2025-W02,CO Aurora,PM,Warehouse,77.78,78.90625,82.8125,81.303363959,75.885862178,69.937193116,63.441865258,56.25
2025-W02,CO Aurora,AM,Production,82.9,90.270665691,91.337005508,90.504417018,91.001086793,91.299112095,91.618285927,91.821561338
2025-W02,CO Aurora,PM,Production,72.66,90.704225352,90.526315789,90.350478674,91.221387894,91.995216875,92.625776004,93.069306931
2025-W02,TX Grand Prairie Post and Paddock,PM,Shipping,46.67,76.5625,77.083333333,76.425154769,72.281453026,66.197539565,58.568937029,50
2025-W02,AZ Phoenix,PM,Warehouse,76.15,76.266666667,81.597222222,81.879561385,74.824402111,69.299742989,63.99974292,58.333333333
2025-W02,TX Irving,AM,Production,75.12,88.424556213,88.866922031,88.595614488,88.150574296,87.124610966,85.557437426,83.244962884
2025-W02,TX Irving,PM,Quality,84.21,78.323108384,80.939597315,80.867021147,76.440696987,72.247620255,68.020635186,64.102564103
2025-W02,NJ Swedesboro Commerce Blvd,PM,Production,76.35,86.428571429,87.92884371,87.714327636,86.196854737,84.946270812,83.950729511,82.994923858
2025-W02,NJ Newark Lister Ave,AM,Shipping,66.78,79.366602687,80.372033355,81.600483724,78.422778032,75.992026136,73.404506526,70.676691729
2025-W02,NJ Swedesboro Commerce Blvd,AM,Quality,67.86,77.966101695,82.75862069,81.716612905,76.671895522,72.485668982,68.78635387,64.864864865
2025-W02,CO Aurora,PM,Shipping,84.21,79.6875,80.208333333,81.667049447,82.782108549,84.53059455,86.170117569,87.5
2025-W02,TX Grand Prairie Post and Paddock,AM,Shipping,67.5,79.166666667,82.547169811,81.220980816,77.769494292,74.503200357,71.790520972,69.444444444
2025-W02,NJ Newark Lister Ave,AM,Warehouse,77.05,80.166821131,81.723716381,82.596798489,81.187805851,80.459053756,79.524191655,77.985074627
2025-W02,AZ Phoenix,AM,Warehouse,63.9,75.687409551,79.748062016,81.110849394,77.914342,76.247318087,74.766087371,72.941176471
2025-W02,TX Irving,PM,Warehouse,75,84.673097535,88.519855596,87.650877852,81.542490282,75.67813086,69.693728808,63.636363636
2025-W02,TX Grand Prairie Post and Paddock,PM,Production,70.82,82.363636364,84.360189573,84.091731685,82.271052669,80.856236607,80.030577073,79.787234043
2025-W02,TX Irving,PM,Production,79.18,88.779342723,88.15158546,87.439037793,88.410319703,88.670550198,88.659256035,88.53820598
2025-W02,NJ Newark Lister Ave,PM,Production,73.36,84.858044164,85.256544503,85.21222171,83.932299469,82.982240452,82.032058392,80.90349076
2025-W02,NJ Swedesboro Commerce Blvd,AM,Shipping,75,77.34375,81.770833333,83.266153686,80.140005692,78.245560522,75.885104153,71.875
2025-W02,NJ Newark Lister Ave,PM,Quality,80.89,77.319587629,78.068181818,79.157460264,75.514002887,72.254495096,68.347546276,63.503649635
2025-W02,NJ Newark Lister Ave,AM,Production,77.34,88.823364224,90.255500355,89.69925453,88.436022661,87.367077454,86.310566546,85.147774037
2025-W02,TX Irving,AM,Warehouse,75.71,83.150984683,85.517740768,85.463684376,83.256907637,81.088773246,78.521242602,75.438596491
2025-W02,NJ Newark Lister Ave,PM,Shipping,73.64,74.712643678,73.645320197,74.646529418,70.237878423,65.740614486,60.369259877,54.347826087
2025-W02,NJ Swedesboro Commerce Blvd,PM,Shipping,70.83,81.818181818,82.575757576,84.402236935,82.661037874,81.975347345,80.29766039,77.272727273
2025-W02,AZ Phoenix,AM,Shipping,73.28,78.909952607,81.446540881,83.359578771,80.965849301,80.029334179,79.261311945,78.431372549
2025-W02,TX Irving,AM,Shipping,78.32,81.108829569,82.673942701,83.467133487,80.863016763,79.084395149,77.446683789,75.609756098
2025-W02,CO Aurora,AM,Shipping,84.62,81.25,86.111111111,85.953815371,84.842634332,84.552174242,84.370661779,83.333333333
2025-W02,NJ Swedesboro Commerce Blvd,PM,Warehouse,69.35,72.653061224,76.010781671,77.232940005,72.783037384,69.581436906,66.349573282,62.711864407
2025-W02,TX Grand Prairie Post and Paddock,PM,Warehouse,83.67,74.736842105,74.048442907,76.107517628,69.585288841,62.255260995,53.091931921,42.553191489
2025-W01,AZ Phoenix,AM,Shipping,66.67,81.367924528,82.972136223,84.519307625,82.580988133,82.335370431,82.469529539,81.904761905
2025-W01,NJ Newark Lister Ave,PM,Warehouse,65.17,80.696661829,82.088122605,83.649492466,83.612039355,84.633288443,85.615406798,85.964912281
2025-W01,NJ Newark Lister Ave,AM,Shipping,80.48,81.57129001,83.3655706,84.384572611,83.743604557,84.215338248,84.674301998,84.435797665
2025-W01,TX Grand Prairie Post and Paddock,AM,Shipping,69.77,85.211267606,85.377358491,84.163509909,83.360489423,82.11444011,81.178841335,80.555555556
